wtc_id,title_en,title_te,english,telugu_chars,english_chars,telugu_stanzas,english_stanzas,author,library_status,url
2408,nyayadhi pathiayina,న్యాయాధిపతిఐన దేవుడు నిను తీర్పు తీర్చేటి వేళలో,none,572,0,0,0,,in_library_fuzzy,https://waytochurch.com/lyrics/song/2408
2409,pampumu dheeva,పంపుము దేవా దీవెనలతో,none,321,0,0,0,,in_library_contained,https://waytochurch.com/lyrics/song/2409
2410,rammu rammu,రమ్ము రమ్ము పరిశుద్ధాత్మ,none,152,0,0,0,,missing,https://waytochurch.com/lyrics/song/2410
2411,siluvalo bhaliaina,సిలువలో బలియైన దేవుని గొర్రెపిల్ల,none,383,0,0,0,,in_library_fuzzy,https://waytochurch.com/lyrics/song/2411
2419,enaleni prema naaki,ఎనలేని ప్రేమ నాపైన చూపి,none,361,0,0,0,,in_library_exact,https://waytochurch.com/lyrics/song/2419
2420,dhavalavarnnudu rathavarnnudu,ధవళవర్ణుడా రత్నవర్ణుడా,none,532,0,3,0,,in_library_lyric_line,https://waytochurch.com/lyrics/song/2420
2421,kanugontini ninne o najareya,కనుగొంటిని నిన్నే ఓ నజరేయా,none,512,0,3,0,,in_library_contained,https://waytochurch.com/lyrics/song/2421
2422,edhenu thotalo,ఏదేను తోటలో ఆదాము హవ్వలు,none,826,0,0,0,,missing,https://waytochurch.com/lyrics/song/2422
2423,anantha gnani,అనంత జ్ఞాని నీకు అల్పుడను నాకు సహవాసమా,none,471,0,2,0,,in_library_exact,https://waytochurch.com/lyrics/song/2423
2424,aanandhinthunu neelo dheva,ఆనందింతును నీలో దేవ అనుదినం నిన్ను స్తుతించుచు,none,485,0,4,0,,in_library_fuzzy,https://waytochurch.com/lyrics/song/2424
2425,aarani prema idhi aarpajaalani,ఆరని ప్రేమ ఇది ఆర్పజాలని జ్వాల ఇది,none,761,0,3,0,,in_library_exact,https://waytochurch.com/lyrics/song/2425
2427,endhukayya yesaiah nannu,ఎందుకయ్యా యేసయ్య నన్ను ప్రేమించితివి,none,382,0,2,0,,missing,https://waytochurch.com/lyrics/song/2427
2428,eguruchunnadhi vijayapathaakam,ఎగురుచున్నది విజయపతాకం,none,594,0,3,0,,in_library_exact,https://waytochurch.com/lyrics/song/2428
2429,endhuko nannu neevu ennukunnavu,ఎందుకో నన్ను నీవు ఎన్నుకున్నావు,none,503,0,3,0,,in_library_exact,https://waytochurch.com/lyrics/song/2429
2430,entha krupaamayudavu yessaiah,ఎంత కృపామయుడవు యేసయ్య,partial,445,614,3,0,,in_library_exact,https://waytochurch.com/lyrics/song/2430
2431,o kristhavuda sinikuda,ఓ క్రైస్తవుడా సైనికుడా బలవంతుడా పరిశుద్ధుడా,none,869,0,8,0,,missing,https://waytochurch.com/lyrics/song/2431
2432,kontha sepu kanabadi anthalo,కొంత సేపు కనబడి అంతలోనే మాయమయ్యే,none,571,0,3,0,,in_library_exact,https://waytochurch.com/lyrics/song/2432
2433,krupa chetha pilachinappude,కృప చేత పిలిచినపుడే నేను నీ వాడనైతినయ్యా,none,300,0,0,0,,missing,https://waytochurch.com/lyrics/song/2433
2434,kaalamella maarinaa,కాలమెల్ల మారినా మారడు నా యేసు నాధుడు,none,709,0,3,0,,in_library_exact,https://waytochurch.com/lyrics/song/2434
2435,krupaamayuda nee lona,కృపామయుడా నీలోన నివసింపజేసినందున,none,434,0,4,0,,in_library_exact,https://waytochurch.com/lyrics/song/2435
2436,dhevuni sthuthiyinchudi ellapuddu,దేవుని స్తుతియించుడి ఎల్లప్పుడు దేవుని స్తుతియించుడి,none,820,0,9,0,,in_library_contained,https://waytochurch.com/lyrics/song/2436
2437,nee naamame naa gaanamu,నీ నామమే నా గానము నీవే నా ప్రాకారము,none,766,0,4,0,,missing,https://waytochurch.com/lyrics/song/2437
2438,ninnu batti,నిన్ను బట్టి బ్రతుకుతున్న నీరీక్షణతో జీవిస్తున్నా,none,645,0,3,0,,in_library_exact,https://waytochurch.com/lyrics/song/2438
2439,perupetti pilachinaadu,పేరుపెట్టి పిలిచినాడు నీ స్నేహితుడు,none,778,0,4,0,,missing,https://waytochurch.com/lyrics/song/2439
2440,paadedham halleluah,పాడేదం హల్లెలుయః క్రొత్త పాట పాడేదం,none,521,0,3,0,,missing,https://waytochurch.com/lyrics/song/2440
2441,mahima mahima mana,మహిమ మహిమ మన యేసు రాజు కే మహిమ,none,498,0,4,0,,missing,https://waytochurch.com/lyrics/song/2441
2442,shuba veela,శుభ వేళ స్తోత్రబలి,none,333,0,3,0,,in_library_exact,https://waytochurch.com/lyrics/song/2442
2443,raathi kundanu,రాతి కుండను నేను ఖాళియై యున్నాను,none,615,0,3,0,,in_library_contained,https://waytochurch.com/lyrics/song/2443
2444,aalochinchumu aalochimchu,ఆలోచించూ ఆలోచించు ఓ నా నేస్తం ఆలోచించు,none,672,0,2,0,,in_library_exact,https://waytochurch.com/lyrics/song/2444
2445,adhe adhe,అదే అదే ఆ రోజూ యేసయ్య ఉగ్రత రోజు,none,628,0,4,0,,in_library_exact,https://waytochurch.com/lyrics/song/2445
2446,parama jeevamu naaku nivva,పరమ జీవము నాకు నివ్వ తిరిగి లేచెను నాతోనుండా,none,455,0,2,0,,in_library_exact,https://waytochurch.com/lyrics/song/2446
2447,paramulo neethone vundaalani,పరములో నీతోనే ఉండాలనీ నను కోరి కొన్నావు,none,382,0,1,0,,in_library_exact,https://waytochurch.com/lyrics/song/2447
2448,nee vaaku vinipinchumayya,నీ వాక్కు వినిపించుమయ్యా నేత్రాలు తెరిపించుమయ్యా,none,443,0,2,0,,in_library_exact,https://waytochurch.com/lyrics/song/2448
2449,parishudha janamutho,పరిశుద్ధ జనముతో చేరి పరిశుద్ధ స్థలములో నిలచి,none,645,0,2,0,,missing,https://waytochurch.com/lyrics/song/2449
2450,ankitham,అంకితం ప్రభూ నా జీవితం నీ చరణాల సేవకే అంకితమయ్యా,none,463,0,2,0,,in_library_exact,https://waytochurch.com/lyrics/song/2450
2451,naa sneham,నా స్నేహం యేసుతోనే నా గమ్యం క్రీస్తులోనే,none,522,0,2,0,,in_library_exact,https://waytochurch.com/lyrics/song/2451
2453,hrudayaaranyamuloo nee,హృదయారణ్యములో నే కృంగిన సమయములో,none,732,0,5,0,,in_library_contained,https://waytochurch.com/lyrics/song/2453
2454,dhanaraasulunna bhavanaalu,ధనరాశులున్నా భవనాలు ఉన్నా మనలేవు ధరలోన ఓ మానవా,none,430,0,2,0,,missing,https://waytochurch.com/lyrics/song/2454
2455,ee tharam yuvatharam,ఈ తరం యువతరం ప్రభు యేసుకే అంకితము,none,826,0,2,0,,in_library_prefix,https://waytochurch.com/lyrics/song/2455
2456,naa sameepamai,నా సమీపమై యున్న నా దేవుడవేసయ్యా,none,417,0,1,0,,in_library_exact,https://waytochurch.com/lyrics/song/2456
2457,aadharinchina,ఆదరించిన యేసయ్యా ఆరాధనకు యోగ్యుడా,none,278,0,2,0,,in_library_exact,https://waytochurch.com/lyrics/song/2457
2458,jyothirmayudaa naa praana,జ్యోతిర్మయుడా నా ప్రాణ ప్రియుడా స్తుతి మహిమలు నీకే,none,430,0,3,0,,in_library_exact,https://waytochurch.com/lyrics/song/2458
2459,sathuva bhoomilo,సత్తువభూమిలో శ్రేష్టమైన ద్రాక్షతీగలను నాటించిన దేవుడు,none,704,0,2,0,,missing,https://waytochurch.com/lyrics/song/2459
2460,sthuthi cheyute kaadhu,స్తుతి చేయుటే కాదు ఆరాధన దేవుని పని చేయుటయే ఆరాధన,none,789,0,2,0,,missing,https://waytochurch.com/lyrics/song/2460
2461,dhevuni prema,దేవుని ప్రేమ దేవుని ప్రేమ శాశ్వతమైన ప్రేమ,none,369,0,2,0,,in_library_exact,https://waytochurch.com/lyrics/song/2461
2462,kalamulatho vrrayagalamaa,కలములతో వ్రాయగలమా కవితలతో వర్ణించగలమా,none,653,0,2,0,,in_library_fuzzy,https://waytochurch.com/lyrics/song/2462
2463,o dheva naa yaatharalona,ఓ దేవా నా యాత్రలోన నా తోడు నీవేనయా,none,368,0,2,0,,missing,https://waytochurch.com/lyrics/song/2463
2464,nigilo chandruduaa,నింగిలోని చందురుడా మంద కాచే ఇందురుడా,none,970,0,3,0,,in_library_exact,https://waytochurch.com/lyrics/song/2464
2465,kalvary prema prakatinchu,కల్వరి ప్రేమ ప్రకటించుచున్నది సర్వలోకానికి,none,826,0,2,0,,in_library_exact,https://waytochurch.com/lyrics/song/2465
2466,immanuyelu naa thodai,ఇమ్మానుయేలు నా తోడై యున్నాడు,none,351,0,2,0,,in_library_exact,https://waytochurch.com/lyrics/song/2466
2467,manovichaaramu kuudadhu,మనోవిచారము కూడదు నీకు మహిమ తలంపులే కావలెను,none,7258,0,65,0,,in_library_exact,https://waytochurch.com/lyrics/song/2467
2468,sthuthipaathrudaa sthothraarhudaa,స్తుతిపాత్రుడా స్తోత్రార్హుడా స్తుతులందుకో పూజార్హుడా,none,397,0,2,0,,in_library_exact,https://waytochurch.com/lyrics/song/2468
2469,nijamugaa morapettinaa,నిజముగా మొరపెట్టినా దేవుడాలకించకుండునా,none,468,0,2,0,,in_library_exact,https://waytochurch.com/lyrics/song/2469
2470,nee maat naa paata,నీ మాట నా పాటగా అనుక్షణం పాడనీ,none,856,0,3,0,,missing,https://waytochurch.com/lyrics/song/2470
2471,ninne ninne sthuthiyinthunu,నిన్నే నిన్నే స్తుతియింతున్ నిన్నే నిన్నే కీర్తింతున్,none,363,0,1,0,,in_library_exact,https://waytochurch.com/lyrics/song/2471
2472,nibandhanaa janulam,నిబంధనా జనులం నిరీక్షణా ధనులం,none,981,0,6,0,,in_library_exact,https://waytochurch.com/lyrics/song/2472
5765,nanu srujiyinchina,నను సృజియించిన నా తండ్రికే ఆరాధన,none,423,0,0,0,,missing,https://waytochurch.com/lyrics/song/5765
5766,naa aadarana neevenayya,నా ఆదరణ నీవేనయ్య నా ఆశ్రయము నీవేనయ్యా,none,377,0,0,0,,missing,https://waytochurch.com/lyrics/song/5766
5767,nee margamu entho priyamu,నీ మార్గము ఎంతో ప్రియము,none,211,0,0,0,,missing,https://waytochurch.com/lyrics/song/5767
5768,ninu namminacho,నిను నమ్మినచో సిగ్గుపడనీయవు,none,394,0,0,0,,missing,https://waytochurch.com/lyrics/song/5768
5769,neetho nundani brathuku,నీతొ నుండని బ్రతుకు నిను చూడని క్షణము – ఊహించలేనునాయేసయ్యా,none,537,0,0,0,,in_library_exact,https://waytochurch.com/lyrics/song/5769
5774,"దైవకుటుంబం ధరణిలో దేవుని ప్రతిబింబం """"",,partial,703,882,2,0,,unusable-title,https://waytochurch.com/lyrics/song/5774
5775,vinava manavi yesayya,వినవా మనవి యేసయ్య,none,406,0,0,0,A R stevenson,in_library_exact,https://waytochurch.com/lyrics/song/5775
5776,ananthuda adarinche yesayya,అనంతుడా ఆదరించే యేసయ్య,none,545,0,0,0,"krupa ministries, Guntur",missing,https://waytochurch.com/lyrics/song/5776
5778,ikanaina kaani ipudaina kaani,ఇకనైన కానీ ఇప్పుడైన కానీ,none,381,0,0,0,,in_library_exact,https://waytochurch.com/lyrics/song/5778
5779,nee deerga santhame naa hrudayaniki,నీ దీర్ఘశాంతమే నా హృదయానికి ధైర్యము,partial,662,945,3,0,"Krupa ministries, Guntur",in_library_exact,https://waytochurch.com/lyrics/song/5779
5780,nee prema madhuryam,నీ ప్రేమ మాధుర్యము నేనేమని వర్ణింతును,none,442,0,0,0,,in_library_exact,https://waytochurch.com/lyrics/song/5780
5781,"నీకే నా ఆరాధననీకే ఆరాధన యుగయుగములకు తరతరములకు మహిమా ప్రభావము నీకే యేసయ్యా ""నీకే""",,none,357,0,0,0,Steven Edwards,unusable-title,https://waytochurch.com/lyrics/song/5781
5784,yenta manchi kapari,ఎంత మంచి కాపరి – యేసే నా ఊపిరి,none,370,0,0,0,,in_library_exact,https://waytochurch.com/lyrics/song/5784
5785,bharienchalenesayya e vedhana,భరియించలేనేసయ్యా ఈ వేదన,none,382,0,0,0,,missing,https://waytochurch.com/lyrics/song/5785
5786,veeche galullo prathiroopam neeve,వీచే గాలుల్లో ప్రతిరూపం నీవే,none,665,0,0,0,,in_library_exact,https://waytochurch.com/lyrics/song/5786
5787,ఉల్లసించి పాట పాడే పావురమా మృధు మధుర సుందర నారీమణీ,ఉల్లసించి పాట పాడే పావురమా మృధు మధుర సుందర నారీమణీ,none,608,0,0,0,,missing,https://waytochurch.com/lyrics/song/5787
5788,పేరుకే క్రైస్తవులారా,పేరుకే క్రైస్తవులారా,none,1040,0,0,0,,missing,https://waytochurch.com/lyrics/song/5788
5790,yesayya nee namamlo shakthi vunnadhi,యేసయ్యా నీ నామంలో శక్తి ఉన్నదీ,none,523,0,0,0,,in_library_fuzzy,https://waytochurch.com/lyrics/song/5790
5791,parishudhuda na yesayya needhu atmatho mamu nimpuma,పరిశుధ్ధుడా నా యేసయ్యా,none,638,0,0,0,,in_library_contained,https://waytochurch.com/lyrics/song/5791
5792,neethone na jeevitham prathi dhinamu anukshanamu,నీతోనే నా జీవితం,none,324,0,0,0,,missing,https://waytochurch.com/lyrics/song/5792
5793,yesu rakthame jayamu,యేసు రక్తమే జయము,none,420,0,0,0,,missing,https://waytochurch.com/lyrics/song/5793
5794,sakala sthuthulaku pathruda,సకల స్తుతులకు పాత్రుడా స్తోత్ర రూపుడా ॥॥,none,287,0,0,0,,missing,https://waytochurch.com/lyrics/song/5794
5795,sooda sakkanodamma yesu nadhudu,సూడ సక్కనోడమ్మా యేసు నాధుడు,none,351,0,0,0,,missing,https://waytochurch.com/lyrics/song/5795
5796,yesundaga neekandaga dhigulela nosodhara,యేసుండగా నీకండగా దిగులేల నోసోదరా,none,390,0,0,0,,missing,https://waytochurch.com/lyrics/song/5796
5797,yesayya yesayya yesayya,యేసయ్యా యేసయ్యా నా యేసయ్యా,none,218,0,0,0,,in_library_lyric_line,https://waytochurch.com/lyrics/song/5797
5798,premistha ninne na yesayya,ప్రేమిస్తా నిన్నే నా యేసయ్యా,none,657,0,0,0,,in_library_exact,https://waytochurch.com/lyrics/song/5798
5799,arambinchedha yesu neelo prathi dhinam,ఆరంభించెద యేసు నీలో ప్రతీదినం,none,479,0,0,0,,missing,https://waytochurch.com/lyrics/song/5799
5800,ఇంటి మీదనున్న ఒంటరి పిచ్చుకను నేను నా బలమా ఆలకించుమా,ఇంటి మీదనున్న ఒంటరి పిచ్చుకను నేను నా బలమా ఆలకించుమా,none,401,0,0,0,,missing,https://waytochurch.com/lyrics/song/5800
5801,కోరితి నీ సన్నిదానం చేరితి నీ సన్నిదానం,కోరితి నీ సన్నిదానం చేరితి నీ సన్నిదానం,none,282,0,0,0,,missing,https://waytochurch.com/lyrics/song/5801
5802,కనురెప్ప పాటైన కను మూయలేదు,కనురెప్ప పాటైన కను మూయలేదు,none,588,0,0,0,,in_library_contained,https://waytochurch.com/lyrics/song/5802
5803,తీర్పు తీర్చు గడియ వచ్చుచున్నది,తీర్పు తీర్చు గడియ వచ్చుచున్నది,none,504,0,0,0,,missing,https://waytochurch.com/lyrics/song/5803
5804,గలిలయ తీరాన చిన్ననావ,గలిలయ తీరాన చిన్ననావ,none,391,0,0,0,,in_library_exact,https://waytochurch.com/lyrics/song/5804
5805,నీవే నా సంతోషగానము,నీవే నా సంతోషగానము,none,713,0,0,0,,in_library_exact,https://waytochurch.com/lyrics/song/5805
5806,మార్గము సత్యము జీవము నా దైవమా,మార్గము సత్యము జీవము నా దైవమా,none,499,0,0,0,,missing,https://waytochurch.com/lyrics/song/5806
5807,lechinadayya maranapu mullu,లేచినాడయ్య మరణపు ముల్లు,none,704,0,0,0,,missing,https://waytochurch.com/lyrics/song/5807
5808,letha mokkala thandri sannidhilo,లేత మొక్కలా తండ్రి సన్నిధిలో,none,439,0,0,0,,missing,https://waytochurch.com/lyrics/song/5808
5809,devudu prematho devudu prematho,దేవుడు ప్రేమతో దేవుడు ప్రేమతో,none,685,0,0,0,,missing,https://waytochurch.com/lyrics/song/5809
5810,neellala poyabadinanu teegala sagipoyanu,నీళ్లలా పోయబడినాను తీగలా సాగిపోయాను,none,484,0,0,0,,missing,https://waytochurch.com/lyrics/song/5810
5811,ninu choodani kanulela naku,నిను చూడని కనులేల నాకు హల్లే హల్లే హల్లే హల్లేలూయ్యా,none,689,0,0,0,,missing,https://waytochurch.com/lyrics/song/5811
5812,sarveswaruda sthothrarhuda,సర్వేశ్వరా స్తోత్రార్హుడా పూజనీయుడ పరిశుద్దుడా,none,663,0,0,0,,missing,https://waytochurch.com/lyrics/song/5812
5813,kanneeru vidiche o sodhara,కన్నీరు విడిచే ఓ సోదరా,none,589,0,0,0,,missing,https://waytochurch.com/lyrics/song/5813
5814,ninne ninne ne koluthunayya,నిన్నే నిన్నే నే కొలుతునయ్యా నీవే నీవే నా రాజువయ్యా యేసయ్యా యేసయ్యా యేసయ్యా యేసయ్యా,none,527,0,0,0,,in_library_contained,https://waytochurch.com/lyrics/song/5814
5815,సిలువను గూర్చిన వార్త,సిలువను గూర్చిన వార్త,none,349,0,0,0,,missing,https://waytochurch.com/lyrics/song/5815
5816,యేసు పుట్టెను నేడు,యేసు పుట్టెను నేడు,none,652,0,0,0,,missing,https://waytochurch.com/lyrics/song/5816
5817,randee ani thelipenu,రండీ అని తెలిపేను ల లలలల్లా,none,580,0,0,0,,missing,https://waytochurch.com/lyrics/song/5817
5818,నీ కృపయే చాలునయ్యా,నీ కృపయే చాలునయ్యా,none,309,0,0,0,,missing,https://waytochurch.com/lyrics/song/5818
5819,ascharyamou anugraham,ఆశ్చర్యమౌ అనుగ్రహం,none,545,0,0,0,,missing,https://waytochurch.com/lyrics/song/5819
5820,చిరకాలం నీ సన్నిధిలో,చిరకాలం నీ సన్నిధిలో,none,497,0,0,0,,missing,https://waytochurch.com/lyrics/song/5820
5821,janminchenu sree yesudu,జన్మించెను శ్రీ యేసుడు,none,357,0,0,0,,missing,https://waytochurch.com/lyrics/song/5821
5822,నేనును నా కుటుంబమును,నేనును నా కుటుంబమును,none,360,0,0,0,,missing,https://waytochurch.com/lyrics/song/5822
5823,dheva nee sannidhilo sampoorna samthosham nee kudi hasthaulo,దేవా నీ సన్నిధిలో సంపూర్ణ సంతోషం నీ కుడి హస్తములో,none,472,0,0,0,,missing,https://waytochurch.com/lyrics/song/5823
5824,prema mayuda kaluvari nadha,ప్రేమా మయుడా కలువరి నాధా,none,450,0,0,0,,missing,https://waytochurch.com/lyrics/song/5824
5825,నీకు అసాధ్యమైనది లేనే లేదు,నీకు అసాధ్యమైనది లేనే లేదు,none,377,0,0,0,,missing,https://waytochurch.com/lyrics/song/5825
5826,e roju krotha velugu mana jeevithalalo aavelugu,ఈరోజు క్రొత్త వెలుగు,none,448,0,0,0,,missing,https://waytochurch.com/lyrics/song/5826
5827,o chakkani chukka nimgina merise,ఓఓ చక్కనిచుక్క నింగిన మెరిసే,none,449,0,0,0,,missing,https://waytochurch.com/lyrics/song/5827
5829,yesu namam annitikanna srestamaina namam,యేసు నామం అన్నిటికన్న,none,542,0,0,0,,missing,https://waytochurch.com/lyrics/song/5829
5830,క్రిస్ట్మస్ వచ్చిందీ సంతోషం తెచ్చిందీ హ్యపీ క్రిస్ట్మస్ మెర్రీ క్రిస్ట్మస్ హ్యపీ క్రిస్ట్మస్ ॥॥,క్రిస్ట్మస్ వచ్చిందీ సంతోషం తెచ్చిందీ హ్యపీ క్రిస్ట్మస్ మెర్రీ క్రిస్ట్మస్ హ్యపీ క్రిస్ట్మస్ ॥॥,none,542,0,0,0,,missing,https://waytochurch.com/lyrics/song/5830
5831,నా ప్రాణమా సన్నుతించుమా,నా ప్రాణమా సన్నుతించుమా,none,412,0,0,0,,in_library_exact,https://waytochurch.com/lyrics/song/5831
5832,mahonnayhda ma dheva sahayakuda yehova,మహోన్నతుడా మా దేవా,none,474,0,0,0,,in_library_exact,https://waytochurch.com/lyrics/song/5832
5834,ఈ దినం శుభ దినం,ఈ దినం శుభ దినం,none,432,0,0,0,,missing,https://waytochurch.com/lyrics/song/5834
5835,ప్రకటించరా ప్రభుయేసు వార్తను,ప్రకటించరా ప్రభుయేసు వార్తను,none,694,0,0,0,,missing,https://waytochurch.com/lyrics/song/5835
5836,nanu srujienchina aadhevudu yekkada vunnado,నన్ను సృజియించిన ఆదేవుడు,none,496,0,0,0,,missing,https://waytochurch.com/lyrics/song/5836
5837,amen halleluya,ఆమెన్ హల్లెలుయా – యేసు క్రీస్తు కల్లెలుయా,none,377,0,0,0,,missing,https://waytochurch.com/lyrics/song/5837
5838,puttinaroju sri yesuraju,పుట్టినరోజు శ్రీ యేసురాజు,none,616,0,0,0,,missing,https://waytochurch.com/lyrics/song/5838
5839,bala yesuku jolalu paada,బాల యేసుకు జోలలు పాడ ఈ వేళ – పరలోక సైన్యముల్ పాటలు పాడెన్ ఆ వేళ,none,592,0,0,0,,missing,https://waytochurch.com/lyrics/song/5839
5840,మనుజులార మంచి వార్త – మానుగాను దెచ్చినాడ,మనుజులార మంచి వార్త – మానుగాను దెచ్చినాడ,none,490,0,0,0,,missing,https://waytochurch.com/lyrics/song/5840
5841,యెహోవా పరమ పురవాసి – మహాత్ముడయ్యె పరదేశి,యెహోవా పరమ పురవాసి – మహాత్ముడయ్యె పరదేశి,none,381,0,0,0,,missing,https://waytochurch.com/lyrics/song/5841
5842,లెండి లెండి మీరు క్రైస్తవులారా దండియౌ ప్రభుండు బుట్టె,లెండి లెండి మీరు క్రైస్తవులారా దండియౌ ప్రభుండు బుట్టె,none,441,0,0,0,,missing,https://waytochurch.com/lyrics/song/5842
5843,లాలి లాలి లాలమ్మ లాలి లాలనుచు బాడరే బాల యేసునకు || లాలి ||,లాలి లాలి లాలమ్మ లాలి లాలనుచు బాడరే బాల యేసునకు || లాలి ||,none,415,0,0,0,,missing,https://waytochurch.com/lyrics/song/5843
5844,శ్రీ యేసు పుట్టె జగమందు సమస్త పాపులకు విందు,శ్రీ యేసు పుట్టె జగమందు సమస్త పాపులకు విందు,none,608,0,5,0,,missing,https://waytochurch.com/lyrics/song/5844
5845,శ్రీ యేసుండు జన్మించె నిశీధ రాత్రియందు బెత్లెహేము యూరిలో,శ్రీ యేసుండు జన్మించె నిశీధ రాత్రియందు బెత్లెహేము యూరిలో,none,302,0,1,0,,missing,https://waytochurch.com/lyrics/song/5845
5846,ఘనదేవ పుత్రుడగు ఘనమైన యేసుబిడ్డన్,ఘనదేవ పుత్రుడగు ఘనమైన యేసుబిడ్డన్,none,595,0,2,0,,missing,https://waytochurch.com/lyrics/song/5846
5847,యూదా రాజ సింహం తిరిగి లేచెను,యూదా రాజ సింహం తిరిగి లేచెను,none,634,0,0,0,,in_library_exact,https://waytochurch.com/lyrics/song/5847
5848,aakasaana sukkaelise,అకసాన సుక్కఎలిసె – అర్ధరాత్రి పొద్దుపొడిసె,none,675,0,2,0,madhu sudhakar babu,missing,https://waytochurch.com/lyrics/song/5848
5849,aaraadhana aaraadhana atmatho aaraadhana,ఆరాధన ఆరాధన ఆత్మతో ఆరాధన,none,281,0,1,0,,in_library_exact,https://waytochurch.com/lyrics/song/5849
5850,ధింతక్కు ధింతక్కు ధింతక్కు తయ్యారె,ధింతక్కు ధింతక్కు ధింతక్కు తయ్యారె,none,286,0,0,0,,missing,https://waytochurch.com/lyrics/song/5850
5851,డింగ్ డింగ్ డింగ్ ఎద్దుల బండి,డింగ్ డింగ్ డింగ్ ఎద్దుల బండి,none,226,0,0,0,,missing,https://waytochurch.com/lyrics/song/5851
5852,చిన్ని చిన్ని తమ్ముడు చిట్టి చెల్లెలు,చిన్ని చిన్ని తమ్ముడు చిట్టి చెల్లెలు,none,257,0,2,0,,missing,https://waytochurch.com/lyrics/song/5852
5854,chinni manasutho ninnu,చిన్ని మనసుతో నిన్ను ఆరాధింతును – చిన్ని బిడ్డనేసయ్యా స్వీకరించుము,none,559,0,0,0,,in_library_exact,https://waytochurch.com/lyrics/song/5854
5855,ఛుక్ ఛుక్ బండి రైలు బండి,ఛుక్ ఛుక్ బండి రైలు బండి,none,317,0,0,0,,missing,https://waytochurch.com/lyrics/song/5855
5856,hosanna hosanna mahonnatudu,హోసన్నా హోసన్నా హోసన్నా మహోన్నతుడు,none,195,0,0,0,,in_library_exact,https://waytochurch.com/lyrics/song/5856
5857,ఇదే దినం ఇదేదినం –,ఇదే దినం ఇదేదినం –,none,242,0,0,0,This is the day that the Lord has mad,missing,https://waytochurch.com/lyrics/song/5857
5858,idu rottelu rendu chinni chepalu,ఐదు రొట్టెలు రెండు చిన్ని చేపలు – ఐదు వేల పీపుల్స్ కి పంచిపెట్టారు,none,273,0,0,0,,missing,https://waytochurch.com/lyrics/song/5858
5859,కట్టబడ్డ గాడిద పిల్లనునేను,కట్టబడ్డ గాడిద పిల్లనునేను,partial,295,357,1,0,Dr  A R Stevenson,missing,https://waytochurch.com/lyrics/song/5859
5860,keertintunu aaraadhintunu,కీర్తింతును ఆరాధింతున్ లాలల లాలల లాలల లలల,none,187,0,0,0,,missing,https://waytochurch.com/lyrics/song/5860
5861,mana tandri devudu,మనతండ్రి – మన తండ్రి దేవుడు – అన్ని ఇచ్చిన దేవుడు,none,286,0,4,0,,missing,https://waytochurch.com/lyrics/song/5861
5862,ముద్దులోలికే చిన్ని నోటితో – మృదువైన పెదవులతో,ముద్దులోలికే చిన్ని నోటితో – మృదువైన పెదవులతో,none,395,0,1,0,,missing,https://waytochurch.com/lyrics/song/5862
5863,naakai yesu kattenu sundharamu,నాకై యేసు కట్టెను సుందరము బంగారిల్లు,none,275,0,2,0,,missing,https://waytochurch.com/lyrics/song/5863
5865,నా తల్లి కంటెను నా తండ్రి కంటెను,నా తల్లి కంటెను నా తండ్రి కంటెను,none,196,0,0,0,,missing,https://waytochurch.com/lyrics/song/5865
5866,నీ విశ్వాస నావలో యేసు వున్నాడా ఆయన కూర్చున్న నావలో నీవు వున్నావ,నీ విశ్వాస నావలో యేసు వున్నాడా ఆయన కూర్చున్న నావలో నీవు వున్నావ,none,311,0,0,0,,missing,https://waytochurch.com/lyrics/song/5866
5868,నోవహు వోడను త్వరగ చేయుము,నోవహు వోడను త్వరగ చేయుము,none,342,0,0,0,,missing,https://waytochurch.com/lyrics/song/5868
5869,యేసుని ప్రేమ బహు కమ్మనైనది – జీవాహారం మధురాతి మధురమే,యేసుని ప్రేమ బహు కమ్మనైనది – జీవాహారం మధురాతి మధురమే,none,230,0,1,0,,missing,https://waytochurch.com/lyrics/song/5869
5870,ఎవ్వరు చేసిరి పక్షులను పక్షులను,ఎవ్వరు చేసిరి పక్షులను పక్షులను,none,215,0,0,0,,missing,https://waytochurch.com/lyrics/song/5870
5871,చెవులు ఉన్నాయా వినే చెవులు ఉన్నాయా,చెవులు ఉన్నాయా వినే చెవులు ఉన్నాయా,none,875,0,0,0,,in_library_exact,https://waytochurch.com/lyrics/song/5871
5872,స్తుతులనందుకో స్తుతికి పాత్రుడా,స్తుతులనందుకో స్తుతికి పాత్రుడా,none,334,0,0,0,,missing,https://waytochurch.com/lyrics/song/5872
5873,స్తోత్రముల్ స్తుతి స్తోత్రముల్ వేలాది వందనాలు,స్తోత్రముల్ స్తుతి స్తోత్రముల్ వేలాది వందనాలు,none,410,0,0,0,,missing,https://waytochurch.com/lyrics/song/5873
5874,sthothrabhali sthrothrabhali,స్తోత్రబలి స్తోత్రబలీ మంచి దేవ నీకేనయ్యా,none,579,0,0,0,,in_library_exact,https://waytochurch.com/lyrics/song/5874
5875,స్వస్థపరచు యెహోవానీవే నీరక్తంతో మమ్ము కడుగు యేసయ్యా,స్వస్థపరచు యెహోవానీవే నీరక్తంతో మమ్ము కడుగు యేసయ్యా,none,342,0,0,0,,missing,https://waytochurch.com/lyrics/song/5875
