wtc_id,title_en,title_te,english,telugu_chars,english_chars,telugu_stanzas,english_stanzas,author,library_status,url
3370,jayamani paadu jayamani paadu prabhuyaesunakae,జయమని పాడు జయమని పాడు ప్రభుయేసునకే,full,755,943,0,0,,missing,https://waytochurch.com/lyrics/song/3370
3371,oa jagadhrakshkaa vishvavidhaatha rakshna nosagithivi,ఓ జగద్రక్షకా విశ్వవిధాత రక్షణ నొసగితివి,full,758,962,0,0,,missing,https://waytochurch.com/lyrics/song/3371
3372,emtha jaali yaesuvaa yimthayani yoohimchalaenu,ఎంత జాలి యేసువా యింతయని యూహించలేను,full,749,941,7,7,,in_library_contained,https://waytochurch.com/lyrics/song/3372
3373,shree yaesu naathuni shirasaavahimchi shishyula maesunu ghanaparachedhamu,శ్రీ యేసు నాథుని శిరసావహించి శిష్యుల మేసును ఘనపరచెదము,full,485,630,0,0,,missing,https://waytochurch.com/lyrics/song/3373
3374,dhaevaadhi dhaevaa prabhuvula prabhoo raajula raajaa hallelooy,దేవాది దేవా ప్రభువుల ప్రభూ రాజుల రాజా హల్లెలూయ,full,987,1257,0,0,,in_library_exact,https://waytochurch.com/lyrics/song/3374
3375,jai jai yaesuraajaa jai jai raajaadhiraajaa neekae jai jai,జై జై యేసురాజా జై జై రాజాధిరాజా నీకే జై జై,full,990,1263,0,0,,in_library_contained,https://waytochurch.com/lyrics/song/3375
3376,naadhu praanamaa naadhu praanamaa dhaevuni kriyalmaruvakumaa,నాదు ప్రాణమా నాదు ప్రాణమా దేవుని క్రియల్మరువకుమా,full,781,992,0,0,,missing,https://waytochurch.com/lyrics/song/3376
3377,prabhu ninu keerthimchuchunnaamu yaesu ninu keerthimchuchunnaamu,ప్రభు నిను కీర్తించుచున్నాము యేసు నిను కీర్తించుచున్నాము,full,470,575,0,0,,missing,https://waytochurch.com/lyrics/song/3377
3378,jeevmbu nichchina dhaevudaa nae paadedha neeku nirmtharamu hallelooya hallelooy,జీవంబు నిచ్చిన దేవుడా నే పాడెద నీకు నిరంతరము హల్లెలూయ హల్లెలూయ,full,619,764,0,0,,missing,https://waytochurch.com/lyrics/song/3378
3379,sthoathrimchi keerthimthumu ghanaparachedhamu koniyaadedhamu,స్తోత్రించి కీర్తింతుము ఘనపరచెదము కొనియాడెదము,full,926,1160,0,0,,missing,https://waytochurch.com/lyrics/song/3379
3380,sthoathrimchi keerthimchedhamu hallelooy,స్తోత్రించి కీర్తించెదము హల్లెలూయ,full,870,1064,0,0,,missing,https://waytochurch.com/lyrics/song/3380
3381,maa dhaeva maa dhaeva needhu vishvaasyatha chaala goppadhi,మా దేవ మా దేవ నీదు విశ్వాస్యత చాల గొప్పది,full,847,1076,0,0,,missing,https://waytochurch.com/lyrics/song/3381
3382,yehoavaa goppa kaaryamulu chaesenu veerikoraku,యెహోవా గొప్ప కార్యములు చేసెను వీరికొరకు,full,845,1057,0,0,,missing,https://waytochurch.com/lyrics/song/3382
3383,sthuthimthun parishudhdhuni aaraadhanathoa,స్తుతింతున్ పరిశుద్దుని ఆరాధనతో,full,822,1040,0,0,,missing,https://waytochurch.com/lyrics/song/3383
3384,prabhu goppa kaaryamulu chaesenani manamuthsahimchedhamu,ప్రభు గొప్ప కార్యములు చేసెనని మనముత్సహించెదము,full,771,995,0,0,,missing,https://waytochurch.com/lyrics/song/3384
3385,aanmdhamugaa yehoavaa nee krupalanni anni kaalmbulmdhu keerthimchedhanu,ఆనందముగా యెహోవా నీ కృపలన్ని అన్ని కాలంబులందు కీర్తించెదను,full,811,1020,0,0,,in_library_exact,https://waytochurch.com/lyrics/song/3385
3386,dhaevuni keerthimchedhamu dhaivaputhruni naamammdhu,దేవుని కీర్తించెదము దైవపుత్రుని నామమందు,full,794,1022,0,0,,missing,https://waytochurch.com/lyrics/song/3386
3387,dhanya dhanya dhanya prabhuku thaanae rakshna mana kosagae,ధన్య ధన్య ధన్య ప్రభుకు తానే రక్షణ మన కొసగే,full,539,691,0,0,,missing,https://waytochurch.com/lyrics/song/3387
3388,pagatiloa maegha sthmbhamugaa raathriloa yagni sthmbhamugaa,పగటిలో మేఘ స్తంభముగా రాత్రిలో యగ్ని స్తంభముగా,full,539,691,0,0,,missing,https://waytochurch.com/lyrics/song/3388
3389,rakshnya paatalu paadi rakshkudaesunu sadhaa koniyaadu,రక్షణ్య పాటలు పాడి రక్షకుడేసును సదా కొనియాడు,full,925,1144,0,0,,missing,https://waytochurch.com/lyrics/song/3389
3390,kruthajnythan thalavmchi naadhu jeevamu arpimthunu,కృతజ్ఞతన్ తలవంచి నాదు జీవము అర్పింతును,full,769,974,0,0,,in_library_exact,https://waytochurch.com/lyrics/song/3390
3391,naakorakai anniyu chaesenu yaesu naakimka bhayamu laedhu loakamuloa,నాకొరకై అన్నియు చేసెను యేసు నాకింక భయము లేదు లోకములో,full,820,1040,0,0,,in_library_exact,https://waytochurch.com/lyrics/song/3391
3392,yehoava mana koraku goppa kaaryamulanu,యెహోవ మన కొరకు గొప్ప కార్యములను,full,842,1085,0,0,,missing,https://waytochurch.com/lyrics/song/3392
3393,dhaevuni sthuthimcha rmdi gatha smvathsaramuna kaapaaden,దేవుని స్తుతించ రండి గత సంవత్సరమున కాపాడెన్,full,889,1124,0,0,,in_library_exact,https://waytochurch.com/lyrics/song/3393
3394,sthoathramu sthoathyamayyaa dhaevaa sthoathramu sthoathyamayyaa,స్తోత్రము స్తోత్యమయ్యా దేవా స్తోత్రము స్తోత్యమయ్యా,full,862,1062,0,0,,missing,https://waytochurch.com/lyrics/song/3394
3395,dhaevaa smvathsaramunu dhayaakireetamugaa nichchi yunnaavu,దేవా సంవత్సరమును దయాకిరీటముగా నిచ్చి యున్నావు,full,755,956,0,0,,missing,https://waytochurch.com/lyrics/song/3395
3396,sthuthulu neekarpimthumu sathathamu maa prabhuvaa,స్తుతులు నీకర్పింతుము సతతము మా ప్రభువా,full,525,656,0,0,,missing,https://waytochurch.com/lyrics/song/3396
3397,prabhuvaa paadedha noka sthuthi geethm praemimchi rakshimchithivi,ప్రభువా పాడెద నొక స్తుతి గీతం ప్రేమించి రక్షించితివి,full,887,1118,0,0,,missing,https://waytochurch.com/lyrics/song/3397
3398,oa bhakthulaaraa manammdharamu nithyamu yaesuni sthuthiyimchedhamu,ఓ భక్తులారా మనమందరము నిత్యము యేసుని స్తుతియించెదము,full,1142,1451,0,0,,missing,https://waytochurch.com/lyrics/song/3398
3399,maemu bhayapadamu ika maemu bhayapadamu,మేము భయపడము ఇక మేము భయపడము,full,764,941,0,0,,in_library_exact,https://waytochurch.com/lyrics/song/3399
3400,bhayamu laedhugaa manaku bhayamu laedhugaa,భయము లేదుగా మనకు భయము లేదుగా,full,876,1117,0,0,,missing,https://waytochurch.com/lyrics/song/3400
3401,dhaevasuthudu yaesu janmimche nirathamu sthuthiyimthumu,దేవసుతుడు యేసు జన్మించె నిరతము స్తుతియింతుము,full,829,1009,0,0,,missing,https://waytochurch.com/lyrics/song/3401
3402,mariyaku suthuduga dharanu janmimchi immaanuyaelaayen,మరియకు సుతుడుగ ధరను జన్మించి ఇమ్మానుయేలాయెన్,full,488,599,0,0,,missing,https://waytochurch.com/lyrics/song/3402
3403,baethlehaem puramuna chithrmbu kalige,బేత్లెహేం పురమున చిత్రంబు కలిగె,full,764,981,0,0,,in_library_exact,https://waytochurch.com/lyrics/song/3403
3404,o sadbaktulara lokarakshakundu bathlehemandhu nedu janmimchen,ఓ సద్భక్తులారా లోక రక్షకుండు బేత్లెహేమందు నేడు జన్మించెన్,full,618,768,0,0,,in_library_exact,https://waytochurch.com/lyrics/song/3404
3405,dhoothapaata paadudi rakshkun sthuthimchudi,దూతపాట పాడుడి రక్షకున్ స్తుతించుడి,full,640,785,0,0,,in_library_exact,https://waytochurch.com/lyrics/song/3405
3407,vimtimayyaa nee svaramu kmtimayyaa nee roopamunu,వింటిమయ్యా నీ స్వరము కంటిమయ్యా నీ రూపమును,full,767,968,0,0,,missing,https://waytochurch.com/lyrics/song/3407
3408,ఉదయించె దివ్య రక్షకుడు ఘోరాంధకార లోకమున,ఉదయించె దివ్య రక్షకుడు ఘోరాంధకార లోకమున,full,744,929,3,3,,in_library_exact,https://waytochurch.com/lyrics/song/3408
3409,niraakaara suroopudaa manoaharaa karigithivaa naakai vraelaaduchu siluvaloa,నిరాకార సురూపుడా మనోహరా కరిగితివా నాకై వ్రేలాడుచు సిలువలో,full,739,909,0,0,,missing,https://waytochurch.com/lyrics/song/3409
3410,yaesuni shramalathoada aashathoa paalu pomdhedhanu,యేసుని శ్రమలతోడ ఆశతో పాలు పొందెదను,full,790,995,0,0,,missing,https://waytochurch.com/lyrics/song/3410
3411,manakai yaesu maranimche mana paapamula korakai,మనకై యేసు మరణించె మన పాపముల కొరకై,full,809,1015,0,0,,missing,https://waytochurch.com/lyrics/song/3411
3412,yaesu prabhoo naa korakai baligaanu neevaithivi,యేసు ప్రభూ నా కొరకై బలిగాను నీవైతివి,full,544,642,0,0,,missing,https://waytochurch.com/lyrics/song/3412
3413,prabhuyaesu prabhuyaesu adhigoa shrama nomdhenu khaidheelanu vidipimchenu siluvaloa,ప్రభుయేసు ప్రభుయేసు అదిగో శ్రమ నొందెను ఖైదీలను విడిపించెను సిలువలో,full,739,937,0,0,,in_library_contained,https://waytochurch.com/lyrics/song/3413
3414,nee rakthamae nee rakthamae nan shudhdheekarimchun,నీ రక్తమే నీ రక్తమే నన్ శుద్ధీకరించున్,full,697,862,0,0,,in_library_exact,https://waytochurch.com/lyrics/song/3414
3415,siluvaloa baliyaina dhaevuni gorrepill,సిలువలో బలియైన దేవుని గొర్రెపిల్ల,full,709,911,0,0,,in_library_fuzzy,https://waytochurch.com/lyrics/song/3415
3416,adhigoa kalvariloa yaesu rakshkudae dheenudai vraelaaduchunnaadae,అదిగో కల్వరిలో యేసు రక్షకుడే దీనుడై వ్రేలాడుచున్నాడే,full,642,826,0,0,,missing,https://waytochurch.com/lyrics/song/3416
3417,dhaivathanayaa kreesthunaathumdaa ayyaa paapulakai praanamichchithivaa dhaevudae ninu pmpinaadaa,దైవతనయా క్రీస్తునాథుండా అయ్యా పాపులకై ప్రాణమిచ్చితివా దేవుడే నిను పంపినాడా,full,639,842,0,0,,in_library_contained,https://waytochurch.com/lyrics/song/3417
3418,yaesuni rakthamae jai jai prabhu yaesuni rakthamae jai,యేసుని రక్తమే జై జై ప్రభు యేసుని రక్తమే జై,full,660,813,0,0,,missing,https://waytochurch.com/lyrics/song/3418
3419,etuvmti yaagamu jaesithivi yaesu neevale naenumda naa korakai,ఎటువంటి యాగము జేసితివి యేసు నీవలె నేనుండ నా కొరకై,full,679,843,0,0,,missing,https://waytochurch.com/lyrics/song/3419
3420,choodumadhae nee korakae siluvapai vraelaadu shreeyaesu rakshkun,చూడుమదే నీ కొరకే సిలువపై వ్రేలాడు శ్రీయేసు రక్షకున్,full,696,866,0,0,,missing,https://waytochurch.com/lyrics/song/3420
3421,jeevapu maarga jyoathivi siluva moasina yaesu,జీవపు మార్గ జ్యోతివి సిలువ మోసిన యేసు,full,576,719,0,0,,missing,https://waytochurch.com/lyrics/song/3421
3422,yaesu chaavomdhe siluvapai nee korakae naa korakae,యేసు చావొందె సిలువపై నీ కొరకే నా కొరకే,full,464,588,0,0,,missing,https://waytochurch.com/lyrics/song/3422
3424,mahaathmudaina naa prabhu vichithra silvajooda naa,మహాత్ముడైన నా ప్రభు విచిత్ర సిల్వజూడ నా,full,596,720,0,0,,in_library_exact,https://waytochurch.com/lyrics/song/3424
3425,kalvari guttameedhanu dhurmaargavairulu dhvaeshimchi silva meedhanu shree yaesujmpiri,కల్వరి గుట్టమీదను దుర్మార్గవైరులు ద్వేషించి సిల్వ మీదను శ్రీ యేసుజంపిరి,full,453,533,0,0,,missing,https://waytochurch.com/lyrics/song/3425
3426,dhaevaa naadhaevaa nannaela vidachithivani siluvaloa baliyaina naa yaesuvaa,దేవా నాదేవా నన్నేల విడచితివని సిలువలో బలియైన నా యేసువా,full,727,950,0,0,,missing,https://waytochurch.com/lyrics/song/3426
3427,dhoorapu komdapai shramalaku gurthagu kroarapu siluvayae kanabade,దూరపు కొండపై శ్రమలకు గుర్తగు కౄరపు సిలువయే కనబడె,full,604,742,0,0,,in_library_exact,https://waytochurch.com/lyrics/song/3427
3428,priyuni siluvanu praemimthun praanamunnmtha varakunu,ప్రియుని సిలువను ప్రేమింతున్ ప్రాణమున్నంత వరకును,full,604,742,0,0,,in_library_contained,https://waytochurch.com/lyrics/song/3428
3429,geetham geetham jaya jaya geetam geetam,గీతం గీతం జయ జయ గీతం,full,591,750,0,0,,in_library_exact,https://waytochurch.com/lyrics/song/3429
3430,laechinaaduraa samaadhi gelichinaaduraa yaesu,లేచినాడురా సమాధి గెలిచినాడురా యేసు,full,1126,1426,0,0,,in_library_exact,https://waytochurch.com/lyrics/song/3430
3431,shraeshtageethamu vinabaduchunnadhi yaesu laechenu,శ్రేష్టగీతము వినబడుచున్నది యేసు లేచెను,full,694,883,0,0,,missing,https://waytochurch.com/lyrics/song/3431
3432,yaesu samaadhiloa parumdi vaasigaa moodava naadu laechen,యేసు సమాధిలో పరుండి వాసిగా మూడవ నాడు లేచెన్,full,376,457,0,0,,missing,https://waytochurch.com/lyrics/song/3432
3433,kreesthulaeche hallelooya laeche jayasheeludu,క్రీస్తులేచె హల్లెలూయ లేచె జయశీలుడు,full,780,957,0,0,,missing,https://waytochurch.com/lyrics/song/3433
3434,kreesthu naedu laechenu marthya dhootha smghamaa,క్రీస్తు నేడు లేచెను మర్త్య దూత సంఘమా,full,532,629,0,0,,missing,https://waytochurch.com/lyrics/song/3434
3435,yaesuraaju vachchunu dhoothalathoa vachchunu,యేసురాజు వచ్చును దూతలతో వచ్చును,full,620,778,0,0,,missing,https://waytochurch.com/lyrics/song/3435
3436,raajaadhiraajaa raavae raaju yaesu raajyamaela raavae,రాజాధిరాజా రావే రాజు యేసు రాజ్యమేల రావే,full,668,884,0,0,,missing,https://waytochurch.com/lyrics/song/3436
3437,maeghaa roodumdai prabhuyaesu athi vaegamugaa naethemchun,మేఘా రూఢుండై ప్రభుయేసు అతి వేగముగా నేతెంచున్,full,452,574,0,0,,missing,https://waytochurch.com/lyrics/song/3437
3438,prabhuni raakada ee dhinamae parugulidi rmdi sudhinamae,ప్రభుని రాకడ ఈ దినమే పరుగులిడి రండి సుదినమే,full,930,1161,0,0,,in_library_exact,https://waytochurch.com/lyrics/song/3438
3439,mahimayuthudu maa yaesuraaju,మహిమయుతుడు మా యేసురాజు,full,609,785,0,0,,missing,https://waytochurch.com/lyrics/song/3439
3440,maeghamu meedha yaesuraaju vaega milakuvachchun,మేఘము మీద యేసురాజు వేగ మిలకువచ్చున్,full,726,905,0,0,,missing,https://waytochurch.com/lyrics/song/3440
3441,soadharulaaraa lemdi raakada gurthulu choodmdi,సోదరులారా లెండి రాకడ గుర్తులు చూడండి,full,640,809,0,0,,missing,https://waytochurch.com/lyrics/song/3441
3442,yaesu raagaanae smghamu maarpu chaeyabadi paikeththabadunu,యేసు రాగానే సంఘము మార్పు చేయబడి పైకెత్తబడును,full,507,626,0,0,,missing,https://waytochurch.com/lyrics/song/3442
3443,raajula raajuga yaesu prabhumdu,రాజుల రాజుగ యేసు ప్రభుండు,full,572,696,0,0,,missing,https://waytochurch.com/lyrics/song/3443
3444,nee dhaevuni smdhimcha neevu aayaththamaa,నీ దేవుని సంధించ నీవు ఆయత్తమా,full,604,777,0,0,,missing,https://waytochurch.com/lyrics/song/3444
3445,parishudhdhulellaru yaesun pogadi paadi yaarbhatimchi paramunanumd,పరిశుద్ధులెల్లరు యేసున్ పొగడి పాడి యార్భటించి పరముననుండ,full,834,1070,0,0,,missing,https://waytochurch.com/lyrics/song/3445
3446,yaesu sheeghramugaa vachchun aashathoa kanipettudi,యేసు శీఘ్రముగా వచ్చున్ ఆశతో కనిపెట్టుడి,full,754,920,0,0,,missing,https://waytochurch.com/lyrics/song/3446
3447,maelukoa mahima raaju vaegamae raanai yunnaadu,మేలుకో మహిమ రాజు వేగమే రానై యున్నాడు,full,771,964,0,0,,in_library_exact,https://waytochurch.com/lyrics/song/3447
3448,adhigoa vachchunadhevaroa choodumaa mahima galigina mana yaesae,అదిగో వచ్చునదెవరో చూడుమా మహిమ గలిగిన మన యేసే,full,603,749,0,0,,missing,https://waytochurch.com/lyrics/song/3448
3449,yaesu sheeghramuga thirigivachchun sathyadhaevuni vaakyamidhae,యేసు శీఘ్రముగ తిరిగివచ్చున్ సత్యదేవుని వాక్యమిదే,full,694,866,0,0,,missing,https://waytochurch.com/lyrics/song/3449
3450,idhigoa naenu vachchuchunnaanu thvaragaa vachchuchunnaanu,ఇదిగో నేను వచ్చుచున్నాను త్వరగా వచ్చుచున్నాను,full,519,642,0,0,,missing,https://waytochurch.com/lyrics/song/3450
3451,jayamani paadu prabhuyaesunakae hoasanna jai,జయమని పాడు ప్రభుయేసునకే హోసన్న జై,full,570,745,0,0,,missing,https://waytochurch.com/lyrics/song/3451
3452,kaalamu sameepamu prabhu yaesu vachchun jeethamu pomdhunu nija dhaasudu,కాలము సమీపము ప్రభు యేసు వచ్చున్ జీతము పొందును నిజ దాసుడు,full,948,1185,0,0,,missing,https://waytochurch.com/lyrics/song/3452
3453,prakaasha vasthramuthoa paraloaka mahimathoa loakmbuna kaethemchunu maeghmbupai prabhuvae,ప్రకాశ వస్త్రముతో పరలోక మహిమతో లోకంబున కేతెంచును మేఘంబుపై ప్రభువే,full,787,1005,0,0,,missing,https://waytochurch.com/lyrics/song/3453
3454,raajularaaju prabhuvula prabhoo ee jagathiki arudhemche prabhoo,రాజులరాజు ప్రభువుల ప్రభూ ఈ జగతికి అరుదెంచె ప్రభూ,full,579,712,0,0,,missing,https://waytochurch.com/lyrics/song/3454
3455,jaagraththa bhakthulaaraa pilupidhae prabhuyaesu vaegavachchunu,జాగ్రత్త భక్తులారా పిలుపిదే ప్రభుయేసు వేగవచ్చును,full,767,988,0,0,,in_library_exact,https://waytochurch.com/lyrics/song/3455
3456,seeyoanuraaju vachchunu madhin sidhdhapadu,సీయోనురాజు వచ్చును మదిన్ సిద్ధపడు,full,592,744,0,0,,missing,https://waytochurch.com/lyrics/song/3456
3457,prabhuvu dhigivachchunu paramunumdi vaegamae vibhudu thirigivachchunu parama vadhuvukai,ప్రభువు దిగివచ్చును పరమునుండి వేగమే విభుడు తిరిగివచ్చును పరమ వధువుకై,full,843,1060,0,0,,missing,https://waytochurch.com/lyrics/song/3457
3458,kreesthu yaesu vachchunu aayaththamuga numdudi,క్రీస్తు యేసు వచ్చును ఆయత్తముగ నుండుడి,full,500,628,0,0,,missing,https://waytochurch.com/lyrics/song/3458
3459,praanapriyudaa praanapriyudaa rammu maa yaesu paadedhamu,ప్రాణప్రియుడా ప్రాణప్రియుడా రమ్ము మా యేసు పాడెదము,full,878,1118,0,0,,missing,https://waytochurch.com/lyrics/song/3459
3460,boora shabdhmbu dhvanimpa gaamchedhamaesun maa edhut,బూర శబ్దంబు ధ్వనింప గాంచెదమేసున్ మా ఎదుట,full,878,1118,0,0,,missing,https://waytochurch.com/lyrics/song/3460
3461,yaesukreesthu sheeghramuga sheeghramuga sheeghramug,యేసుక్రీస్తు శీఘ్రముగ శీఘ్రముగ శీఘ్రముగ,full,452,587,0,0,,missing,https://waytochurch.com/lyrics/song/3461
3462,komthasamayamae migilinadhi kreesthaesu prabhuvu thirigi vachchun,కొంతసమయమే మిగిలినది క్రీస్తేసు ప్రభువు తిరిగి వచ్చున్,full,577,714,0,0,,missing,https://waytochurch.com/lyrics/song/3462
3463,parama thmdri suthudu praanamichchenae paapi korakai,పరమ తండ్రి సుతుడు ప్రాణమిచ్చెనే పాపి కొరకై,full,583,724,0,0,,missing,https://waytochurch.com/lyrics/song/3463
3464,dhaeva gorrepilla siluvaloa samasinapudu paapa parihaaraartha oota therachen,దేవ గొర్రెపిల్ల సిలువలో సమసినపుడు పాప పరిహారార్థ ఊట తెరచెన్,full,1039,1300,0,0,,missing,https://waytochurch.com/lyrics/song/3464
3465,rakthammdhu rakthammdhu paapi neevu aa rakthammdhu nilichiyunnaavaa,రక్తమందు రక్తమందు పాపి నీవు ఆ రక్తమందు నిలిచియున్నావా,full,1039,1300,0,0,,missing,https://waytochurch.com/lyrics/song/3465
3466,mahaaraajaa yaesu neekae mahima kalugu gaak,మహారాజా యేసు నీకే మహిమ కలుగు గాక,full,485,616,0,0,,missing,https://waytochurch.com/lyrics/song/3466
3467,paraloaka raajyamu chaerutaku prabhuyaesae maargmbu,పరలోక రాజ్యము చేరుటకు ప్రభుయేసే మార్గంబు,full,563,693,0,0,,missing,https://waytochurch.com/lyrics/song/3467
3468,praemadmkaa jagamuna vinabadu naadhamu,ప్రేమడంకా జగమున వినబడు నాదము,full,690,853,0,0,,missing,https://waytochurch.com/lyrics/song/3468
3469,jayamani paadudi sarva janamaa mukthidhaatha yaesunaku,జయమని పాడుడి సర్వ జనమా ముక్తిదాత యేసునకు,full,360,451,0,0,,missing,https://waytochurch.com/lyrics/song/3469
3470,jagathi karudhemche rakshnakartha paapula mora vinenu yaesu,జగతి కరుదెంచె రక్షణకర్త పాపుల మొర వినెను యేసు,full,341,413,0,0,,missing,https://waytochurch.com/lyrics/song/3470
3471,dhanya dhanya yaesu naamamu jayajaya prabhu naamamu,ధన్య ధన్య యేసు నామము జయజయ ప్రభు నామము,full,343,446,0,0,,missing,https://waytochurch.com/lyrics/song/3471
3472,eeyana maata vinudi naedu eeyanae naa priya kumaarudu,ఈయన మాట వినుడి నేడు ఈయనే నా ప్రియ కుమారుడు,full,596,762,0,0,,missing,https://waytochurch.com/lyrics/song/3472
3473,paapamunaku jeethamu maranamu oa paapi bhayapadavaa,పాపమునకు జీతము మరణము ఓ పాపి భయపడవా,full,661,835,0,0,,missing,https://waytochurch.com/lyrics/song/3473
3474,yaesuraajuvachchunu imka komthakaalamae moakshmmdhu chaerudhumu,యేసురాజువచ్చును ఇంక కొంతకాలమే మోక్షమందు చేరుదుము,full,661,835,0,0,,in_library_contained,https://waytochurch.com/lyrics/song/3474
3475,parugidiraa soadharudaa prabhu sannidhi neevu jaerutakai,పరుగిడిరా సోదరుడా ప్రభు సన్నిధి నీవు జేరుటకై,full,845,1083,0,0,,missing,https://waytochurch.com/lyrics/song/3475
3476,vinudi soadharulaaraa naa yaesu prabhu yila kaethemchen,వినుడి సోదరులారా నా యేసు ప్రభు యిల కేతెంచెన్,full,769,918,0,0,,missing,https://waytochurch.com/lyrics/song/3476
3477,rmdi rmdi rayamuna yaesuni rakshkuniga nmgeekarimchudi,రండి రండి రయమున యేసుని రక్షకునిగ నంగీకరించుడి,full,884,1093,0,0,,missing,https://waytochurch.com/lyrics/song/3477
3478,iruku maargmbuloa pravaeshimchu vaaru komdharae,ఇరుకు మార్గంబులో ప్రవేశించు వారు కొందరే,full,424,528,0,0,,missing,https://waytochurch.com/lyrics/song/3478
3479,krupakaalamu dhaatipoavuchunnadhi krupapomdhanu parugidi rmdu vaevaeg,కృపకాలము దాటిపోవుచున్నది కృపపొందను పరుగిడి రండు వేవేగ,full,867,1089,0,0,,missing,https://waytochurch.com/lyrics/song/3479
3480,prabhu yaesukae jayamani paadu paapa parihaaramunu bomdhi,ప్రభు యేసుకే జయమని పాడు పాప పరిహారమును బొంది,full,370,462,0,0,,missing,https://waytochurch.com/lyrics/song/3480
3481,kaluvariloa vimukthi kaligenoa priyumdaa,కలువరిలో విముక్తి కలిగెనో ప్రియుండా,full,526,650,0,0,,missing,https://waytochurch.com/lyrics/song/3481
3482,yaesu prabhuvaegaaka vasudhaloa rakshkudae laedu,యేసు ప్రభువేగాక వసుధలో రక్షకుడే లేడు,full,507,647,0,0,,missing,https://waytochurch.com/lyrics/song/3482
3483,prabhu shree yaesu prabhu shree yaesu jayashaalee,ప్రభు శ్రీ యేసు ప్రభు శ్రీ యేసు జయశాలీ,full,475,585,0,0,,missing,https://waytochurch.com/lyrics/song/3483
3484,paripoornmbagu guruvu yevaru praemathoa nimdina hrudhayumde,పరిపూర్ణంబగు గురువు యెవరు ప్రేమతో నిండిన హృదయుండె,full,556,692,0,0,,missing,https://waytochurch.com/lyrics/song/3484
3485,prajalaaraa vaegamae raarae nijadhaivamunu kanugonarae,ప్రజలారా వేగమే రారే నిజదైవమును కనుగొనరే,full,602,749,0,0,,missing,https://waytochurch.com/lyrics/song/3485
3486,praemaamrutha dhaarala chimdhina mana yaesuku samamevaru,ప్రేమామృత ధారల చిందిన మన యేసుకు సమమెవరు,full,513,661,0,0,,missing,https://waytochurch.com/lyrics/song/3486
3487,rammanuchunnaa daesu raaju rmdi sarva janulaaraa,రమ్మనుచున్నా డేసు రాజు రండి సర్వ జనులారా,full,412,506,0,0,,missing,https://waytochurch.com/lyrics/song/3487
3488,rmdi rmdi yaesuni yodhdhaku rammanuchunnaadu,రండి రండి యేసుని యొద్దకు రమ్మనుచున్నాడు,full,642,795,0,0,,in_library_exact,https://waytochurch.com/lyrics/song/3488
3489,raarmdi yaesu paadhamula chaera paapa vimukthi pomdh,రారండి యేసు పాదముల చేర పాప విముక్తి పొంద,full,810,1033,0,0,,missing,https://waytochurch.com/lyrics/song/3489
3490,ilaloa yaesunakae jayamu,ఇలలో యేసునకే జయము,full,519,658,0,0,,missing,https://waytochurch.com/lyrics/song/3490
3491,kreesthae sarvaadhikaari kreesthae alphaa omaeg,క్రీస్తే సర్వాధికారి క్రీస్తే అల్ఫా ఒమేగ,full,709,898,0,0,,missing,https://waytochurch.com/lyrics/song/3491
3492,amdhakaaraloakamunaku velugunivva prabhuvu vachchenu,అంధకారలోకమునకు వెలుగునివ్వ ప్రభువు వచ్చెను,full,501,626,0,0,,missing,https://waytochurch.com/lyrics/song/3492
3493,maanava roopamunu dharimchi arudhemche yaesu ihamunaku,మానవ రూపమును ధరించి అరుదెంచె యేసు ఇహమునకు,full,577,726,0,0,,missing,https://waytochurch.com/lyrics/song/3493
3494,saati laenidhi yaesuni rakthamu paapamunu kadugunu,సాటి లేనిది యేసుని రక్తము పాపమును కడుగును,full,1175,1429,2,2,,missing,https://waytochurch.com/lyrics/song/3494
3495,rakshna nosagedu yaesuni praemanu lakshyamu chaeyumu oa priyudaa,రక్షణ నొసగెడు యేసుని ప్రేమను లక్ష్యము చేయుము ఓ ప్రియుడా,full,820,1012,0,0,,missing,https://waytochurch.com/lyrics/song/3495
3496,paapulakoraku prabhuyaesu siluvaloa baliyaayenu,పాపులకొరకు ప్రభుయేసు సిలువలో బలియాయెను,full,729,902,0,0,,missing,https://waytochurch.com/lyrics/song/3496
3497,dhaevudu loakamunu yemthoa praemimchenu adhvitheeya kumaaruni anugrahimchenu,దేవుడు లోకమును యెంతో ప్రేమించెను అద్వితీయ కుమారుని అనుగ్రహించెను,full,520,643,0,0,,missing,https://waytochurch.com/lyrics/song/3497
3498,maaya loakamu moasapoakumu yaesunmdhae rakshna dhorukunu neeku,మాయ లోకము మోసపోకుము యేసునందే రక్షణ దొరుకును నీకు,full,655,806,0,0,,missing,https://waytochurch.com/lyrics/song/3498
3499,nyaayapeetamu nee mumdhu vunnadhi dhyaanimchichoodu koorchunna dhevaroa,న్యాయపీఠము నీ ముందు వున్నది ధ్యానించిచూడు కూర్చున్న దెవరో,full,724,925,0,0,,missing,https://waytochurch.com/lyrics/song/3499
3500,mahaavaidhyumdu vachchenu brajaali broachu yaesu,మహావైద్యుండు వచ్చెను బ్రజాళి బ్రోచు యేసు,full,711,844,0,0,,missing,https://waytochurch.com/lyrics/song/3500
3501,maadhurympu naamamu moadhamichchugaanamu,మాధుర్యంపు నామము మోదమిచ్చుగానము,full,711,844,0,0,,missing,https://waytochurch.com/lyrics/song/3501
